latitude,longitude,grid_row,grid_col,plant_records,effort_intensity,weight
46.7375,1.1875,571,802,67.19233703613281,67.19233703613281,67.64233703613282
45.079166666666666,6.1875,770,1402,249.02694702148438,249.02694702148438,249.47694702148436
44.67916666666667,5.362500000000001,818,1303,32.0,32.0,32.45
44.6625,5.387499999999999,820,1306,293.5728759765625,293.5728759765625,294.0228759765625
44.579166666666666,4.4208333333333325,830,1190,3067.2666015625,3067.2666015625,3067.7166015625
44.895833333333336,5.2958333333333325,792,1295,1145.9012451171875,1145.9012451171875,1146.3512451171875
46.55416666666667,6.095833333333333,593,1391,105.8302001953125,105.8302001953125,106.2802001953125
48.2375,-4.229166666666667,391,152,22.02666664123535,22.02666664123535,22.47666664123535
46.72083333333333,0.6124999999999998,573,733,693.746826171875,693.746826171875,694.196826171875
47.19583333333333,3.7458333333333336,516,1109,470.325927734375,470.325927734375,470.775927734375
45.145833333333336,4.820833333333333,762,1238,78.12654113769531,78.12654113769531,78.57654113769532
48.729166666666664,2.1291666666666664,332,915,1121.5682373046875,1121.5682373046875,1122.0182373046875
45.34583333333333,6.2875,738,1414,1232.9718017578125,1232.9718017578125,1233.4218017578125
43.4875,2.4541666666666666,961,954,149.470458984375,149.470458984375,149.920458984375
43.670833333333334,7.154166666666667,939,1518,44296.69140625,44296.69140625,44297.14140625
45.2375,6.987500000000001,751,1498,1048.7738037109375,1048.7738037109375,1049.2238037109375
43.3375,3.3625000000000007,979,1063,160.7866668701172,160.7866668701172,161.23666687011718
46.19583333333333,5.645833333333334,636,1337,281.3066711425781,281.3066711425781,281.7566711425781
45.05416666666667,5.9208333333333325,773,1370,1329.299072265625,1329.299072265625,1329.749072265625
45.170833333333334,6.0375,759,1384,1836.093017578125,1836.093017578125,1836.543017578125
49.0875,1.6708333333333334,289,860,110.34650421142578,110.34650421142578,110.79650421142578
46.5125,1.6124999999999998,598,853,439.7733459472656,439.7733459472656,440.2233459472656
47.32083333333333,-2.4958333333333336,501,360,239.4122772216797,239.4122772216797,239.86227722167968
43.670833333333334,0.7208333333333332,939,746,60.0,60.0,60.45
43.59583333333333,5.0458333333333325,948,1265,35.114593505859375,35.114593505859375,35.56459350585938
47.00416666666666,4.012499999999999,539,1141,49.714107513427734,49.714107513427734,50.16410751342774
45.37916666666666,2.104166666666667,734,912,267.0,267.0,267.45
