latitude,longitude,grid_row,grid_col,plant_records,weight
50.75,2.75,235,1096,52128.63671875,52129.13671875
49.083333333333336,1.75,245,1090,183776.765625,183777.265625
48.91666666666667,2.416666666666657,246,1094,340898.3125,340898.8125
46.25,6.583333333333314,262,1119,82117.09375,82117.59375
46.75,4.583333333333314,259,1107,68354.078125,68354.578125
49.583333333333336,3.75,242,1102,61154.08203125,61154.58203125
43.91666666666667,3.916666666666657,276,1103,66689.6796875,66690.1796875
43.91666666666667,5.916666666666657,276,1115,65263.1875,65263.6875
47.91666666666667,1.75,252,1090,75829.421875,75829.921875
47.583333333333336,5.416666666666657,254,1112,45121.30078125,45121.80078125
50.083333333333336,2.75,239,1096,13448.1865234375,13448.6865234375
48.41666666666667,7.583333333333314,249,1125,39715.08984375,39715.58984375
43.583333333333336,4.75,278,1108,44625.515625,44626.015625
49.083333333333336,2.416666666666657,245,1094,124572.4765625,124572.9765625
45.583333333333336,6.083333333333314,266,1116,148132.546875,148133.046875
47.91666666666667,1.9166666666666572,252,1091,98662.609375,98663.109375
46.25,5.916666666666657,262,1115,169834.609375,169835.109375
44.083333333333336,7.083333333333314,275,1122,26574.546875,26575.046875
43.583333333333336,-1.4166666666666856,278,1071,37503.36328125,37503.86328125
48.75,3.916666666666657,247,1103,20374.376953125,20374.876953125
45.75,5.75,265,1114,110877.6484375,110878.1484375
47.75,-0.75,253,1075,16265.55078125,16266.05078125
45.25,5.583333333333314,268,1113,136015.09375,136015.59375
46.75,4.25,259,1105,34272.0546875,34272.5546875
44.083333333333336,5.916666666666657,275,1115,54920.546875,54921.046875
43.41666666666667,6.583333333333314,279,1119,65693.3828125,65693.8828125
49.083333333333336,2.25,245,1093,177856.984375,177857.484375
47.083333333333336,4.25,257,1105,46633.49609375,46633.99609375
42.41666666666667,3.0833333333333144,285,1098,179307.96875,179308.46875
44.91666666666667,5.083333333333314,270,1110,41071.51171875,41072.01171875
43.083333333333336,0.9166666666666572,281,1085,39518.7265625,39519.2265625
44.25,6.75,274,1120,208601.828125,208602.328125
48.41666666666667,-1.0833333333333428,249,1073,19310.75390625,19311.25390625
50.25,1.9166666666666572,238,1091,23313.91796875,23314.41796875
47.91666666666667,4.25,252,1105,29304.302734375,29304.802734375
43.75,3.5833333333333144,277,1101,58212.62109375,58213.12109375
49.25,2.416666666666657,244,1094,43612.1015625,43612.6015625
43.25,6.083333333333314,280,1116,93817.7890625,93818.2890625
49.25,4.75,244,1108,40909.3515625,40909.8515625
47.91666666666667,1.75,252,1090,75829.421875,75829.921875
44.583333333333336,5.75,272,1114,71713.875,71714.375
42.583333333333336,1.75,284,1090,28615.70703125,28616.20703125
44.75,-0.25,271,1078,25110.978515625,25111.478515625
43.41666666666667,5.083333333333314,279,1110,83179.609375,83180.109375
42.41666666666667,1.75,285,1090,2748.333251953125,2748.833251953125
47.75,3.75,253,1102,70680.015625,70680.515625
46.41666666666667,4.916666666666657,261,1109,72388.1484375,72388.6484375
45.083333333333336,5.75,269,1114,169714.640625,169715.140625
43.583333333333336,3.416666666666657,278,1100,42453.609375,42454.109375
42.583333333333336,2.0833333333333144,284,1092,92358.765625,92359.265625
45.25,5.416666666666657,268,1112,86137.0390625,86137.5390625
46.083333333333336,3.916666666666657,263,1103,48277.33203125,48277.83203125
44.25,6.75,274,1120,208601.828125,208602.328125
47.41666666666667,2.5833333333333144,255,1095,44172.96484375,44173.46484375
48.583333333333336,-1.0833333333333428,248,1073,7050.76904296875,7051.26904296875
47.083333333333336,4.083333333333314,257,1104,55263.91796875,55264.41796875
46.91666666666667,4.583333333333314,258,1107,90477.0390625,90477.5390625
45.25,5.75,268,1114,239431.296875,239431.796875
48.41666666666667,2.0833333333333144,249,1092,138901.125,138901.625
46.91666666666667,3.416666666666657,258,1100,52431.90625,52432.40625
45.41666666666667,6.916666666666657,267,1121,87121.7734375,87122.2734375
47.75,-0.9166666666666856,253,1074,16173.3662109375,16173.8662109375
43.75,4.25,277,1105,37267.9921875,37268.4921875
42.41666666666667,3.25,285,1099,10061.904296875,10062.404296875
45.75,5.25,265,1111,144116.328125,144116.828125
49.083333333333336,1.9166666666666572,245,1091,178281.046875,178281.546875
48.083333333333336,0.75,251,1084,21550.52734375,21551.02734375
49.083333333333336,2.75,245,1096,40065.71875,40066.21875
47.41666666666667,1.4166666666666572,255,1088,48679.8515625,48680.3515625
46.583333333333336,6.083333333333314,260,1116,56876.1953125,56876.6953125
45.583333333333336,6.75,266,1120,113907.921875,113908.421875
46.41666666666667,1.25,261,1087,25291.0703125,25291.5703125
45.41666666666667,5.916666666666657,267,1115,219829.34375,219829.84375
46.25,6.083333333333314,262,1116,90571.7265625,90572.2265625
45.91666666666667,3.0833333333333144,264,1098,79326.046875,79326.546875
45.083333333333336,3.25,269,1099,59712.19140625,59712.69140625
