species,latitude,longitude,year,country,basis,grid_row,grid_col,n_records
Salix fragilis,46.65667,4.04576,2021,FR,HUMAN_OBSERVATION,260,1104,3
Salix fragilis,46.54749,4.20781,2009,FR,HUMAN_OBSERVATION,260,1105,2
Salix fragilis,46.53699,4.33376,2021,FR,HUMAN_OBSERVATION,260,1106,1
Salix fragilis,46.5195,4.60211,1936,FR,OBSERVATION,260,1107,3
Salix fragilis,46.53146,4.7615,1933,FR,HUMAN_OBSERVATION,260,1108,1
Salix fragilis,46.6576,4.83369,2009,FR,OBSERVATION,260,1109,2
Salix fragilis,46.52461,5.00112,2015,FR,HUMAN_OBSERVATION,260,1110,5
Salix fragilis,46.59366,5.32441,2021,FR,HUMAN_OBSERVATION,260,1111,7
Salix fragilis,46.60062,5.80928,2016,FR,HUMAN_OBSERVATION,260,1114,3
Salix fragilis,46.37838,-1.00272,2021,FR,HUMAN_OBSERVATION,261,1073,1
Salix fragilis,46.49381,0.17336,2019,FR,HUMAN_OBSERVATION,261,1081,3
Salix fragilis,46.43684,0.33486,2018,FR,HUMAN_OBSERVATION,261,1082,1
Salix fragilis,46.49774,0.62002,2008,FR,HUMAN_OBSERVATION,261,1083,1
Salix fragilis,46.43946,0.67626,2009,FR,HUMAN_OBSERVATION,261,1084,3
Salix fragilis,46.4478,1.40038,2022,FR,HUMAN_OBSERVATION,261,1088,1
Salix fragilis,46.45407,2.544,1958,FR,HUMAN_OBSERVATION,261,1095,1
Salix fragilis,46.36447,2.67482,1854,FR,HUMAN_OBSERVATION,261,1096,1
Salix fragilis,46.36076,3.9755,2008,FR,HUMAN_OBSERVATION,261,1103,2
Salix fragilis,46.4901,4.03267,1999,FR,OBSERVATION,261,1104,2
Salix fragilis,46.47829,4.43392,2019,FR,HUMAN_OBSERVATION,261,1106,1
Salix fragilis,46.35586,4.56865,2015,FR,HUMAN_OBSERVATION,261,1107,2
Salix fragilis,46.3613,4.83108,1936,FR,OBSERVATION,261,1108,1
Salix fragilis,46.34934,4.8857,1999,FR,HUMAN_OBSERVATION,261,1109,1
Salix fragilis,46.362394,6.474487,2023,FR,HUMAN_OBSERVATION,261,1118,1
Salix fragilis,46.39467,6.71047,1979,FR,HUMAN_OBSERVATION,261,1120,2
Salix fragilis,46.31381,-0.96198,2021,FR,HUMAN_OBSERVATION,262,1074,1
Salix fragilis,46.29915,-0.80629,1996,FR,HUMAN_OBSERVATION,262,1075,1
Salix fragilis,46.31657,-0.63507,2019,FR,HUMAN_OBSERVATION,262,1076,1
Salix fragilis,46.22773,0.63175,2008,FR,HUMAN_OBSERVATION,262,1083,1
Salix fragilis,46.22906,0.6966,2009,FR,HUMAN_OBSERVATION,262,1084,2
Salix fragilis,46.32084,0.94376,1972,FR,HUMAN_OBSERVATION,262,1085,1
Salix fragilis,46.17506,1.50925,1978,FR,HUMAN_OBSERVATION,262,1089,1
Salix fragilis,46.1795,1.89808,1913,FR,HUMAN_OBSERVATION,262,1091,1
Salix fragilis,46.27442,2.67535,1854,FR,HUMAN_OBSERVATION,262,1096,1
Salix fragilis,46.23177,2.87846,2016,FR,HUMAN_OBSERVATION,262,1097,2
Salix fragilis,46.27072,3.9739,1908,FR,HUMAN_OBSERVATION,262,1103,1
Salix fragilis,46.1795,4.10192,1996,FR,HUMAN_OBSERVATION,262,1104,1
Salix fragilis,46.19337,4.78306,2006,FR,HUMAN_OBSERVATION,262,1108,8
Salix fragilis,46.32043,6.18507,1999,FR,HUMAN_OBSERVATION,262,1117,2
Salix fragilis,46.24886,6.36887,2021,FR,HUMAN_OBSERVATION,262,1118,6
Salix fragilis,46.2971,6.53378,2020,FR,HUMAN_OBSERVATION,262,1119,1
Salix fragilis,46.07706,0.99421,2011,FR,HUMAN_OBSERVATION,263,1085,1
Salix fragilis,46.14593,1.51385,1978,FR,HUMAN_OBSERVATION,263,1089,2
Salix fragilis,46.08946,1.89988,1979,FR,HUMAN_OBSERVATION,263,1091,1
Salix fragilis,46.00162,2.16009,2012,FR,HUMAN_OBSERVATION,263,1092,3
Salix fragilis,46.10692,2.51912,1980,FR,HUMAN_OBSERVATION,263,1095,1
Salix fragilis,46.02529,2.88699,2018,FR,HUMAN_OBSERVATION,263,1097,6
Salix fragilis,46.14607,3.08989,2013,FR,HUMAN_OBSERVATION,263,1098,1
Salix fragilis,46.0684,3.93797,2014,FR,HUMAN_OBSERVATION,263,1103,4
Salix fragilis,46.15365,4.09815,2008,FR,HUMAN_OBSERVATION,263,1104,5
Salix fragilis,46.02632,4.49007,2015,FR,HUMAN_OBSERVATION,263,1106,1
Salix fragilis,46.01707,4.51879,2015,FR,HUMAN_OBSERVATION,263,1107,2
Salix fragilis,46.016667,4.7,1898,FR,PRESERVED_SPECIMEN,263,1108,1
Salix fragilis,46.03576,5.87745,2006,FR,HUMAN_OBSERVATION,263,1115,3
Salix fragilis,46.03241,6.00665,2008,FR,HUMAN_OBSERVATION,263,1116,2
Salix fragilis,46.16022,6.27304,2008,FR,HUMAN_OBSERVATION,263,1117,5
Salix fragilis,46.039,6.55702,1999,FR,HUMAN_OBSERVATION,263,1119,2
Salix fragilis,46.02617,6.94444,1986,FR,HUMAN_OBSERVATION,263,1121,2
Salix fragilis,45.84483,-0.60757,2012,FR,HUMAN_OBSERVATION,264,1076,2
Salix fragilis,45.96985,-0.44481,2009,FR,HUMAN_OBSERVATION,264,1077,1
Salix fragilis,45.89098,0.15816,2011,FR,HUMAN_OBSERVATION,264,1080,1
Salix fragilis,45.8807,0.22741,2011,FR,HUMAN_OBSERVATION,264,1081,1
Salix fragilis,45.91417,2.26722,1962,FR,PRESERVED_SPECIMEN,264,1093,1
Salix fragilis,45.89217,2.96776,2018,FR,HUMAN_OBSERVATION,264,1097,2
Salix fragilis,45.86824,3.01867,2019,FR,HUMAN_OBSERVATION,264,1098,13
Salix fragilis,45.91423,3.32253,2007,FR,HUMAN_OBSERVATION,264,1099,2
Salix fragilis,45.89216,3.34411,2011,FR,HUMAN_OBSERVATION,264,1100,6
Salix fragilis,45.92957,3.99262,2017,FR,HUMAN_OBSERVATION,264,1103,1
Salix fragilis,45.9778,4.00101,2007,FR,HUMAN_OBSERVATION,264,1104,2
Salix fragilis,45.97449,4.32386,2006,FR,HUMAN_OBSERVATION,264,1105,1
Salix fragilis,45.99662,4.3567,2007,FR,HUMAN_OBSERVATION,264,1106,1
Salix fragilis,45.92867,4.52877,2015,FR,HUMAN_OBSERVATION,264,1107,2
Salix fragilis,45.96352,4.93159,2021,FR,HUMAN_OBSERVATION,264,1109,1
Salix fragilis,45.88095,5.17958,2017,FR,HUMAN_OBSERVATION,264,1111,1
Salix fragilis,45.86769,5.35279,2011,FR,HUMAN_OBSERVATION,264,1112,1
Salix fragilis,45.98583,5.99042,2019,FR,HUMAN_OBSERVATION,264,1115,1
Salix fragilis,45.95425,6.12753,2016,FR,HUMAN_OBSERVATION,264,1116,2
Salix fragilis,45.86688,6.28787,2006,FR,HUMAN_OBSERVATION,264,1117,1
Salix fragilis,45.92348,6.64643,2018,FR,HUMAN_OBSERVATION,264,1119,1
Salix fragilis,45.94492,6.68016,1999,FR,HUMAN_OBSERVATION,264,1120,4
Salix fragilis,45.69377,-1.05519,2018,FR,HUMAN_OBSERVATION,265,1073,1
Salix fragilis,45.70623,-0.60725,2016,FR,HUMAN_OBSERVATION,265,1076,1
Salix fragilis,45.67179,0.6465,2015,FR,HUMAN_OBSERVATION,265,1083,1
Salix fragilis,45.81126,1.26148,1824,FR,HUMAN_OBSERVATION,265,1087,1
Salix fragilis,45.81493,1.51897,1988,FR,HUMAN_OBSERVATION,265,1089,1
Salix fragilis,45.72797,1.77849,1850,FR,HUMAN_OBSERVATION,265,1090,1
Salix fragilis,45.73047,2.03562,1996,FR,HUMAN_OBSERVATION,265,1092,1
Salix fragilis,45.73237,2.29277,1999,FR,HUMAN_OBSERVATION,265,1093,2
Salix fragilis,45.73311,2.42135,1999,FR,HUMAN_OBSERVATION,265,1094,1
Salix fragilis,45.69411,2.99535,1956,FR,HUMAN_OBSERVATION,265,1097,2
Salix fragilis,45.81395,3.07536,2022,FR,HUMAN_OBSERVATION,265,1098,13
Salix fragilis,45.69532,3.21212,2018,FR,HUMAN_OBSERVATION,265,1099,4
Salix fragilis,45.72901,3.4696,2013,FR,HUMAN_OBSERVATION,265,1100,3
Salix fragilis,45.79926,3.80465,2006,FR,HUMAN_OBSERVATION,265,1102,1
Salix fragilis,45.82154,3.83717,2007,FR,HUMAN_OBSERVATION,265,1103,1
Salix fragilis,45.76587,4.05804,2013,FR,HUMAN_OBSERVATION,265,1104,7
Salix fragilis,45.7726,4.24832,2019,FR,HUMAN_OBSERVATION,265,1105,3
Salix fragilis,45.79239,4.82432,2019,FR,HUMAN_OBSERVATION,265,1108,2
Salix fragilis,45.70176,4.94891,2015,FR,HUMAN_OBSERVATION,265,1109,10
Salix fragilis,45.69027,5.2167,2013,FR,HUMAN_OBSERVATION,265,1111,1
Salix fragilis,45.73132,5.41131,2015,FR,HUMAN_OBSERVATION,265,1112,3
Salix fragilis,45.70672,5.50667,2009,FR,HUMAN_OBSERVATION,265,1113,2
Salix fragilis,45.7907,5.76807,2013,FR,HUMAN_OBSERVATION,265,1114,5
Salix fragilis,45.81724,5.84862,2022,FR,HUMAN_OBSERVATION,265,1115,5
Salix fragilis,45.75347,6.31331,2008,FR,HUMAN_OBSERVATION,265,1117,1
Salix fragilis,45.75156,6.37757,2008,FR,HUMAN_OBSERVATION,265,1118,1
Salix fragilis,45.82254,6.64958,2022,FR,HUMAN_OBSERVATION,265,1119,1
Salix fragilis,45.54472,-1.05917,2017,FR,HUMAN_OBSERVATION,266,1073,1
Salix fragilis,45.64801,-0.85787,2020,FR,HUMAN_OBSERVATION,266,1074,2
Salix fragilis,45.6318,0.69978,2015,FR,HUMAN_OBSERVATION,266,1084,1
Salix fragilis,45.53697,0.83967,2016,FR,HUMAN_OBSERVATION,266,1085,1
Salix fragilis,45.64233,2.29392,1999,FR,HUMAN_OBSERVATION,266,1093,2
Salix fragilis,45.64306,2.42229,1999,FR,HUMAN_OBSERVATION,266,1094,1
Salix fragilis,45.64365,2.55067,1980,FR,HUMAN_OBSERVATION,266,1095,1
Salix fragilis,45.64438,2.80743,2007,FR,HUMAN_OBSERVATION,266,1096,3
Salix fragilis,45.66661,2.98433,2013,FR,HUMAN_OBSERVATION,266,1097,3
Salix fragilis,45.58651,3.07917,2020,FR,HUMAN_OBSERVATION,266,1098,3
Salix fragilis,45.6607,3.19259,2019,FR,HUMAN_OBSERVATION,266,1099,7
Salix fragilis,45.56372,3.76083,2009,FR,HUMAN_OBSERVATION,266,1102,3
Salix fragilis,45.63925,4.09117,2008,FR,HUMAN_OBSERVATION,266,1104,2
Salix fragilis,45.59597,4.1973,2013,FR,HUMAN_OBSERVATION,266,1105,7
Salix fragilis,45.57789,4.48939,2017,FR,HUMAN_OBSERVATION,266,1106,3
Salix fragilis,45.530705,4.613086,1832,FR,PRESERVED_SPECIMEN,266,1107,1
Salix fragilis,45.54513,4.8104,2020,FR,HUMAN_OBSERVATION,266,1108,5
Salix fragilis,45.64012,4.89182,2015,FR,HUMAN_OBSERVATION,266,1109,6
Salix fragilis,45.64527,5.2149,2013,FR,HUMAN_OBSERVATION,266,1111,7
Salix fragilis,45.61949,5.37434,2013,FR,HUMAN_OBSERVATION,266,1112,3
Salix fragilis,45.63849,5.53569,2011,FR,HUMAN_OBSERVATION,266,1113,3
Salix fragilis,45.6075,5.8873,2014,FR,HUMAN_OBSERVATION,266,1115,2
Salix fragilis,45.56137,6.65725,2009,FR,HUMAN_OBSERVATION,266,1119,1
Salix fragilis,45.51941,6.80778,2009,FR,HUMAN_OBSERVATION,266,1120,1
Salix fragilis,45.42931,0.33587,2015,FR,HUMAN_OBSERVATION,267,1082,3
Salix fragilis,45.49076,0.53316,2016,FR,HUMAN_OBSERVATION,267,1083,1
Salix fragilis,45.47287,0.79193,2015,FR,HUMAN_OBSERVATION,267,1084,1
Salix fragilis,45.42575,0.95659,2018,FR,HUMAN_OBSERVATION,267,1085,2
Salix fragilis,45.44999,1.11554,2016,FR,HUMAN_OBSERVATION,267,1086,1
Salix fragilis,45.42235,1.22681,2015,FR,HUMAN_OBSERVATION,267,1087,1
Salix fragilis,45.37293,2.4251,1993,FR,HUMAN_OBSERVATION,267,1094,4
Salix fragilis,45.37351,2.55285,2006,FR,HUMAN_OBSERVATION,267,1095,1
Salix fragilis,45.49178,3.28514,2016,FR,HUMAN_OBSERVATION,267,1099,3
Salix fragilis,45.37351,3.44715,1994,FR,HUMAN_OBSERVATION,267,1100,2
Salix fragilis,45.37293,3.5749,1985,FR,HUMAN_OBSERVATION,267,1101,2
Salix fragilis,45.42707,4.1956,2017,FR,HUMAN_OBSERVATION,267,1105,5
Salix fragilis,45.36477,4.46905,2007,FR,HUMAN_OBSERVATION,267,1106,1
Salix fragilis,45.46273,4.66067,2020,FR,HUMAN_OBSERVATION,267,1107,17
Salix fragilis,45.381462,4.755786,2019,FR,HUMAN_OBSERVATION,267,1108,5
Salix fragilis,45.34565,5.10923,2014,FR,HUMAN_OBSERVATION,267,1110,2
Salix fragilis,45.39941,5.17593,2021,FR,HUMAN_OBSERVATION,267,1111,1
Salix fragilis,45.43671,5.49449,2006,FR,HUMAN_OBSERVATION,267,1112,1
Salix fragilis,45.3438,5.61809,1999,FR,HUMAN_OBSERVATION,267,1113,1
Salix fragilis,45.42417,6.00573,1997,FR,HUMAN_OBSERVATION,267,1116,2
Salix fragilis,45.38277,6.71748,2020,FR,HUMAN_OBSERVATION,267,1120,1
Salix fragilis,45.452,6.97689,2021,FR,HUMAN_OBSERVATION,267,1121,1
Salix fragilis,45.44989,7.01291,2021,FR,HUMAN_OBSERVATION,267,1122,2
Salix fragilis,45.32075,-0.88694,2016,FR,HUMAN_OBSERVATION,268,1074,1
Salix fragilis,45.20524,-0.77935,2007,FR,HUMAN_OBSERVATION,268,1075,1
Salix fragilis,45.21999,0.36204,2018,FR,HUMAN_OBSERVATION,268,1082,1
Salix fragilis,45.22927,1.2039,2016,FR,HUMAN_OBSERVATION,268,1087,2
Salix fragilis,45.18471,1.53569,1870,FR,HUMAN_OBSERVATION,268,1089,1
Salix fragilis,45.25944,2.26689,2013,FR,HUMAN_OBSERVATION,268,1093,10
Salix fragilis,45.23971,2.56062,2018,FR,HUMAN_OBSERVATION,268,1095,1
Salix fragilis,45.1943,2.93633,2006,FR,HUMAN_OBSERVATION,268,1097,1
Salix fragilis,45.23036,3.16796,2020,FR,HUMAN_OBSERVATION,268,1099,4
Salix fragilis,45.19343,3.44571,1999,FR,HUMAN_OBSERVATION,268,1100,6
Salix fragilis,45.19125,3.82772,2007,FR,HUMAN_OBSERVATION,268,1102,2
Salix fragilis,45.18776,4.20969,1999,FR,HUMAN_OBSERVATION,268,1105,2
Salix fragilis,45.20874,4.80757,2020,FR,HUMAN_OBSERVATION,268,1108,2
Salix fragilis,45.33146,5.13856,2009,FR,HUMAN_OBSERVATION,268,1110,4
Salix fragilis,45.33109,5.22202,2013,FR,HUMAN_OBSERVATION,268,1111,1
Salix fragilis,45.32055,5.64892,1998,FR,HUMAN_OBSERVATION,268,1113,1
Salix fragilis,45.1811,6.2201,2007,FR,HUMAN_OBSERVATION,268,1117,1
Salix fragilis,45.20778,6.43511,2014,FR,HUMAN_OBSERVATION,268,1118,2
Salix fragilis,45.05646,-0.69778,2016,FR,HUMAN_OBSERVATION,269,1075,2
Salix fragilis,45.01191,-0.54906,2016,FR,HUMAN_OBSERVATION,269,1076,2
Salix fragilis,45.09904,-0.3667,2022,FR,HUMAN_OBSERVATION,269,1077,2
Salix fragilis,45.03925,-0.10557,2014,FR,HUMAN_OBSERVATION,269,1079,1
Salix fragilis,45.13223,1.06356,2018,FR,HUMAN_OBSERVATION,269,1086,2
Salix fragilis,45.15864,1.19566,2016,FR,HUMAN_OBSERVATION,269,1087,1
Salix fragilis,45.05003,1.86957,2008,FR,HUMAN_OBSERVATION,269,1091,1
Salix fragilis,45.14012,2.02223,1979,FR,HUMAN_OBSERVATION,269,1092,2
Salix fragilis,45.09305,2.99684,2015,FR,HUMAN_OBSERVATION,269,1097,3
Salix fragilis,45.09739,3.00948,2015,FR,HUMAN_OBSERVATION,269,1098,3
Salix fragilis,45.14076,3.47183,1999,FR,HUMAN_OBSERVATION,269,1100,1
Salix fragilis,45.16553,3.75735,1998,FR,HUMAN_OBSERVATION,269,1102,2
Salix fragilis,45.03344,3.85713,1862,FR,PRESERVED_SPECIMEN,269,1103,1
Salix fragilis,45.09904,4.08063,1999,FR,HUMAN_OBSERVATION,269,1104,4
Salix fragilis,45.07415,4.30255,2017,FR,HUMAN_OBSERVATION,269,1105,2
Salix fragilis,45.02204,4.80926,2008,FR,HUMAN_OBSERVATION,269,1108,3
Salix fragilis,45.066,4.87423,2008,FR,HUMAN_OBSERVATION,269,1109,3
Salix fragilis,45.09125,5.5795,2016,FR,HUMAN_OBSERVATION,269,1113,2
Salix fragilis,45.06953,5.80419,1994,FR,HUMAN_OBSERVATION,269,1114,1
Salix fragilis,45.06759,5.85943,1995,FR,HUMAN_OBSERVATION,269,1115,1
Salix fragilis,45.08238,6.14635,1990,FR,HUMAN_OBSERVATION,269,1116,3
Salix fragilis,45.05716,6.24028,1986,FR,HUMAN_OBSERVATION,269,1117,2
Salix fragilis,45.13787,6.42069,2009,FR,HUMAN_OBSERVATION,269,1118,2
Salix fragilis,45.04543,6.62098,1990,FR,HUMAN_OBSERVATION,269,1119,1
Salix fragilis,44.86475,-0.72239,2011,FR,HUMAN_OBSERVATION,270,1075,1
Salix fragilis,44.88882,-0.60023,2015,FR,HUMAN_OBSERVATION,270,1076,13
Salix fragilis,44.97392,-0.48185,2013,FR,HUMAN_OBSERVATION,270,1077,5
Salix fragilis,44.9672,-0.23508,2008,FR,HUMAN_OBSERVATION,270,1078,10
Salix fragilis,44.83364,-0.12118,2015,FR,HUMAN_OBSERVATION,270,1079,4
Salix fragilis,44.97697,0.2527,2016,FR,HUMAN_OBSERVATION,270,1081,4
Salix fragilis,44.88205,0.78027,2016,FR,HUMAN_OBSERVATION,270,1084,1
Salix fragilis,44.89735,0.89624,2018,FR,HUMAN_OBSERVATION,270,1085,2
Salix fragilis,44.89512,2.74184,2020,FR,HUMAN_OBSERVATION,270,1096,1
Salix fragilis,44.92201,3.69701,1998,FR,HUMAN_OBSERVATION,270,1102,2
Salix fragilis,44.89362,3.9156,1997,FR,HUMAN_OBSERVATION,270,1103,2
Salix fragilis,44.9868,4.04675,2018,FR,HUMAN_OBSERVATION,270,1104,1
Salix fragilis,44.98553,4.17361,2017,FR,HUMAN_OBSERVATION,270,1105,3
Salix fragilis,44.91464,4.45726,2011,FR,HUMAN_OBSERVATION,270,1106,3
Salix fragilis,44.84867,4.5647,2019,FR,HUMAN_OBSERVATION,270,1107,1
Salix fragilis,44.97271,4.85481,2013,FR,HUMAN_OBSERVATION,270,1109,2
Salix fragilis,44.84366,5.31376,2006,FR,HUMAN_OBSERVATION,270,1111,2
Salix fragilis,44.94887,5.76266,1999,FR,HUMAN_OBSERVATION,270,1114,3
Salix fragilis,44.88763,5.85026,1998,FR,HUMAN_OBSERVATION,270,1115,1
Salix fragilis,44.88085,6.10336,1881,FR,HUMAN_OBSERVATION,270,1116,2
Salix fragilis,44.95953,6.48849,1992,FR,HUMAN_OBSERVATION,270,1118,4
Salix fragilis,44.99037,6.51143,2009,FR,HUMAN_OBSERVATION,270,1119,4
Salix fragilis,44.95129,6.74183,1990,FR,HUMAN_OBSERVATION,270,1120,1
Salix fragilis,44.85255,6.9887,1988,FR,HUMAN_OBSERVATION,270,1121,1
Salix fragilis,44.75327,-1.23469,1961,FR,HUMAN_OBSERVATION,271,1072,1
Salix fragilis,44.75802,-1.10851,1961,FR,HUMAN_OBSERVATION,271,1073,1
Salix fragilis,44.79165,-0.6765,2013,FR,HUMAN_OBSERVATION,271,1075,2
Salix fragilis,44.76054,-0.53932,2019,FR,HUMAN_OBSERVATION,271,1076,3
Salix fragilis,44.72536,-0.47691,2020,FR,HUMAN_OBSERVATION,271,1077,9
Salix fragilis,44.79644,-0.03914,2012,FR,HUMAN_OBSERVATION,271,1079,1
Salix fragilis,44.79365,0.28208,2022,FR,HUMAN_OBSERVATION,271,1081,1
Salix fragilis,44.72623,2.5842,2021,FR,HUMAN_OBSERVATION,271,1095,1
Salix fragilis,44.74411,3.06316,1998,FR,HUMAN_OBSERVATION,271,1098,3
Salix fragilis,44.74267,3.56846,2013,FR,HUMAN_OBSERVATION,271,1101,2
Salix fragilis,44.67333,3.85166,2016,FR,HUMAN_OBSERVATION,271,1103,2
Salix fragilis,44.80675,4.04339,2012,FR,HUMAN_OBSERVATION,271,1104,1
Salix fragilis,44.66668,4.4824,2008,FR,HUMAN_OBSERVATION,271,1106,1
Salix fragilis,44.73288,4.57888,2011,FR,HUMAN_OBSERVATION,271,1107,1
Salix fragilis,44.75302,4.73742,2008,FR,HUMAN_OBSERVATION,271,1108,1
Salix fragilis,44.72683,4.95768,1993,FR,HUMAN_OBSERVATION,271,1109,3
Salix fragilis,44.72453,5.08392,1996,FR,HUMAN_OBSERVATION,271,1110,2
Salix fragilis,44.81208,5.21369,1996,FR,HUMAN_OBSERVATION,271,1111,1
Salix fragilis,44.80948,5.34012,2006,FR,HUMAN_OBSERVATION,271,1112,1
Salix fragilis,44.80386,5.59293,2008,FR,HUMAN_OBSERVATION,271,1113,2
Salix fragilis,44.76466,5.99288,2006,FR,HUMAN_OBSERVATION,271,1115,6
Salix fragilis,44.74472,6.02996,2006,FR,HUMAN_OBSERVATION,271,1116,1
Salix fragilis,44.7456,6.27295,1987,FR,HUMAN_OBSERVATION,271,1117,2
Salix fragilis,44.69358,6.34568,1990,FR,HUMAN_OBSERVATION,271,1118,2
Salix fragilis,44.68567,6.59784,1992,FR,HUMAN_OBSERVATION,271,1119,3
Salix fragilis,44.77143,6.72986,1991,FR,HUMAN_OBSERVATION,271,1120,2
Salix fragilis,44.67272,6.97596,1992,FR,HUMAN_OBSERVATION,271,1121,4
Salix fragilis,44.57347,-1.22119,1961,FR,HUMAN_OBSERVATION,272,1072,1
Salix fragilis,44.57821,-1.09541,1961,FR,HUMAN_OBSERVATION,272,1073,1
Salix fragilis,44.65777,-0.47098,2020,FR,HUMAN_OBSERVATION,272,1077,1
Salix fragilis,44.64519,0.46995,2017,FR,HUMAN_OBSERVATION,272,1082,1
Salix fragilis,44.58728,1.03849,2014,FR,HUMAN_OBSERVATION,272,1086,1
Salix fragilis,44.64554,2.40047,1956,FR,HUMAN_OBSERVATION,272,1094,3
Salix fragilis,44.63701,2.57841,2007,FR,HUMAN_OBSERVATION,272,1095,1
Salix fragilis,44.58261,2.72918,2009,FR,HUMAN_OBSERVATION,272,1096,1
Salix fragilis,44.62533,2.9555,1994,FR,HUMAN_OBSERVATION,272,1097,1
Salix fragilis,44.62537,3.90699,1999,FR,HUMAN_OBSERVATION,272,1103,1
Salix fragilis,44.55617,4.32209,2011,FR,HUMAN_OBSERVATION,272,1105,1
Salix fragilis,44.52898,4.66759,2009,FR,HUMAN_OBSERVATION,272,1108,1
Salix fragilis,44.53679,5.45474,1994,FR,HUMAN_OBSERVATION,272,1112,1
Salix fragilis,44.56503,5.51403,1994,FR,HUMAN_OBSERVATION,272,1113,1
Salix fragilis,44.61772,5.83661,1986,FR,HUMAN_OBSERVATION,272,1115,2
Salix fragilis,44.52101,6.08359,1985,FR,HUMAN_OBSERVATION,272,1116,2
Salix fragilis,44.51369,6.33502,1991,FR,HUMAN_OBSERVATION,272,1118,1
Salix fragilis,44.5058,6.58638,1991,FR,HUMAN_OBSERVATION,272,1119,2
Salix fragilis,44.59157,6.71796,1986,FR,HUMAN_OBSERVATION,272,1120,2
Salix fragilis,44.58726,6.8438,1993,FR,HUMAN_OBSERVATION,272,1121,1
Salix fragilis,44.41418,-0.03395,2009,FR,HUMAN_OBSERVATION,273,1079,1
Salix fragilis,44.40695,0.06815,2021,FR,HUMAN_OBSERVATION,273,1080,2
Salix fragilis,44.37739,0.28275,2016,FR,HUMAN_OBSERVATION,273,1081,2
Salix fragilis,44.35141,1.40702,2020,FR,HUMAN_OBSERVATION,273,1088,1
Salix fragilis,44.35212,1.63154,2020,FR,HUMAN_OBSERVATION,273,1089,3
Salix fragilis,44.48716,2.53013,2020,FR,HUMAN_OBSERVATION,273,1095,2
Salix fragilis,44.4382,2.7854,2020,FR,HUMAN_OBSERVATION,273,1096,1
Salix fragilis,44.33612,3.51146,1994,FR,HUMAN_OBSERVATION,273,1101,1
Salix fragilis,44.35298,3.95359,2017,FR,HUMAN_OBSERVATION,273,1103,1
Salix fragilis,44.42111,4.07001,2006,FR,HUMAN_OBSERVATION,273,1104,3
Salix fragilis,44.38316,4.28754,1999,FR,HUMAN_OBSERVATION,273,1105,1
Salix fragilis,44.39827,4.34979,1986,FR,HUMAN_OBSERVATION,273,1106,1
Salix fragilis,44.43897,4.66494,2009,FR,HUMAN_OBSERVATION,273,1107,3
Salix fragilis,44.371,4.69432,2009,FR,HUMAN_OBSERVATION,273,1108,1
Salix fragilis,44.43106,6.07868,2012,FR,HUMAN_OBSERVATION,273,1116,1
Salix fragilis,44.42375,6.32972,2008,FR,HUMAN_OBSERVATION,273,1117,4
Salix fragilis,44.33913,6.38436,1996,FR,HUMAN_OBSERVATION,273,1118,1
Salix fragilis,44.41588,6.58068,1976,FR,HUMAN_OBSERVATION,273,1119,5
Salix fragilis,44.40743,6.83158,1958,FR,HUMAN_OBSERVATION,273,1120,3
Salix fragilis,44.49734,6.83768,2006,FR,HUMAN_OBSERVATION,273,1121,3
Salix fragilis,44.32449,0.22657,1996,FR,HUMAN_OBSERVATION,274,1081,1
Salix fragilis,44.19077,2.66761,2011,FR,HUMAN_OBSERVATION,274,1096,1
Salix fragilis,44.31573,3.61557,2022,FR,HUMAN_OBSERVATION,274,1101,4
Salix fragilis,44.30771,3.97662,2017,FR,HUMAN_OBSERVATION,274,1103,3
Salix fragilis,44.16805,4.0234,2007,FR,HUMAN_OBSERVATION,274,1104,1
Salix fragilis,44.30398,4.66097,2008,FR,HUMAN_OBSERVATION,274,1107,2
Salix fragilis,44.28101,4.69163,2008,FR,HUMAN_OBSERVATION,274,1108,1
Salix fragilis,44.17961,5.31418,1957,FR,HUMAN_OBSERVATION,274,1111,1
Salix fragilis,44.32595,6.575,1976,FR,HUMAN_OBSERVATION,274,1119,4
Salix fragilis,44.23189,6.69439,1940,FR,HUMAN_OBSERVATION,274,1120,3
Salix fragilis,44.12607,-0.56405,2018,FR,HUMAN_OBSERVATION,275,1076,2
Salix fragilis,44.05959,0.26764,2014,FR,HUMAN_OBSERVATION,275,1081,1
Salix fragilis,44.11256,3.56217,1895,FR,HUMAN_OBSERVATION,275,1101,2
Salix fragilis,44.02185,3.686,1933,FR,HUMAN_OBSERVATION,275,1102,1
Salix fragilis,44.02,3.93544,1966,FR,HUMAN_OBSERVATION,275,1103,2
Salix fragilis,44.01887,4.06015,2007,FR,HUMAN_OBSERVATION,275,1104,5
Salix fragilis,44.01617,4.30956,2009,FR,HUMAN_OBSERVATION,275,1105,1
Salix fragilis,44.02634,4.36774,2008,FR,HUMAN_OBSERVATION,275,1106,1
Salix fragilis,44.08964,5.31052,1993,FR,HUMAN_OBSERVATION,275,1111,2
Salix fragilis,44.05743,5.34126,1992,FR,PRESERVED_SPECIMEN,275,1112,1
Salix fragilis,44.0811,5.68493,1968,FR,HUMAN_OBSERVATION,275,1114,1
Salix fragilis,44.02015,5.94101,2009,FR,HUMAN_OBSERVATION,275,1115,1
Salix fragilis,44.15395,6.3139,1965,FR,HUMAN_OBSERVATION,275,1117,1
